delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5532	13	45	801
5576	-34	-1576	357
5548	1323	-1167	-208
5484	-276	-807	1125
5604	-474	2542	-246
5608	-720	-527	1332
5604	-2745	-458	-360
5448	-51	730	1782
5364	-253	79	-101
5492	-468	-43	838
5668	-184	-44	560
5492	67	-66	1062
5652	324	-156	1043
5412	407	-55	521
5296	387	112	1202
5568	454	-14	683
5652	367	88	900
5460	208	91	1041
5692	154	175	576
5516	12	60	890
5580	-111	95	856
5476	-216	108	603
5360	-252	140	854
5536	-228	29	678
5476	-195	12	732
5304	-165	-121	789
5552	-113	-109	764
5548	-8	-21	788
5376	71	67	823
5580	144	92	843
5460	183	65	836
5636	200	35	868
5460	187	63	841
5284	156	100	834
5692	91	138	808
5464	30	126	804
5640	-22	62	781
5596	-70	1	803
5540	-108	-13	774
5496	-114	-3	770
5608	-93	9	776
5544	-77	31	782
5596	-31	15	780
5600	12	14	795
5576	48	22	820
5576	84	61	815
5408	100	93	815
5284	99	94	817
5400	100	79	829
5464	60	63	828
5576	38	31	805
5576	11	26	778
5584	-15	39	790
5592	-43	36	780
5600	-49	26	791
5424	-51	9	779
5364	-39	9	785
5544	-24	30	794
5596	5	47	790
5532	15	68	792
5576	44	55	802
5584	50	55	806
5576	50	42	810
5576	63	50	797
5584	52	46	809
5576	25	55	803
5408	10	51	799
5404	1	23	793
5524	-15	36	792
5600	-14	18	792
5592	-25	41	783
5424	-10	53	800
5252	-5	48	778
5364	1	44	810
5520	13	39	797
5584	27	50	807
5576	42	49	803
5580	37	45	806
5576	38	52	806
5576	35	39	805
5584	19	47	803
5576	15	36	788
5580	2	51	795
5528	5	42	787
5532	-3	39	779
5536	-1	36	785
5540	-4	35	796
5548	4	41	780
5352	9	48	793
5524	13	47	816
5584	19	44	787
5576	26	39	802
5584	35	34	805
5576	23	44	798
5580	33	38	789
5576	15	38	805
5584	9	42	791
5524	9	41	791
5524	8	53	799
5532	6	42	808
5700	0	40	802
5528	12	47	794
5576	9	52	794
5532	14	39	816
5576	14	43	797
5584	19	43	797
5576	18	44	820
5576	15	49	793
5584	14	46	798
5400	9	52	798
5352	15	43	798
5584	5	52	794
5524	10	45	811
5584	7	41	797
5524	9	44	779
5524	6	39	782
5360	6	37	804
5524	3	56	788
5524	10	40	805
5408	13	39	782
5400	10	41	812
5404	9	46	789
5532	12	45	809
5572	20	37	794
5584	10	41	804
5576	13	37	791
5584	16	43	795
5576	14	28	803
5400	3	34	796
5352	19	45	793
5584	9	35	799
5524	7	33	787
5532	11	40	801
5576	13	36	810
5580	11	51	801
5576	8	49	786
5524	12	40	795
5584	14	46	795
5576	13	54	792
5584	7	33	781
5524	10	41	818
5584	9	43	804
5524	4	50	801
5348	7	40	791
5532	6	40	801
5524	7	32	782
5352	13	34	793
5584	11	38	790
5576	6	43	815
5532	8	44	790
5524	8	38	796
5524	8	46	796
5360	17	30	795
5576	4	41	796
5524	15	40	799
5584	14	42	801
5576	13	38	798
5584	22	42	776
5572	14	36	787
5584	11	41	793
5576	3	39	793
5532	12	41	808
5576	16	45	789
5576	14	49	798
5580	3	31	797
5528	4	38	809
5528	12	53	802
5576	13	48	800
5584	6	39	792
5524	11	46	791
5576	14	43	784
5584	7	45	797
5524	5	45	801
5532	4	41	792
5348	10	45	789
5576	7	39	814
5532	11	45	809
5576	5	50	807
5528	6	48	815
5524	13	41	783
5404	6	42	794
5532	4	39	795
5524	12	35	800
5580	13	45	807
5576	17	46	782
5580	8	39	801
5528	7	51	816
5524	17	38	794
5584	11	38	779
5572	11	42	807
5584	11	38	808
5576	19	36	787
5576	6	42	799
5532	12	46	800
5576	1	52	786
5532	21	38	793
5576	6	45	806
5528	10	38	811
5404	12	50	790
5576	9	44	796
5532	9	47	792
5524	4	44	796
5524	8	41	794
5532	19	46	786
5400	16	39	786
5584	11	45	800
5400	10	42	800
5404	10	41	797
5584	12	47	784
5400	9	48	789
5352	5	44	790
5528	7	37	824
5528	15	39	805
5404	8	45	810
5528	15	49	800
5576	8	33	796
5528	9	44	786
5528	18	43	812
5576	11	37	801
5584	15	48	799
5572	9	47	797
5532	13	43	780
5576	16	40	803
5576	14	42	806
5584	22	29	787
5576	9	38	813
5532	12	47	795
5576	8	44	797
5532	11	51	791
5572	9	44	803
5524	20	45	814
5412	15	44	791
5572	11	42	797
5404	9	43	811
5356	10	55	790
5580	19	37	784
5580	9	46	784
5524	16	41	805
5576	8	37	789
5532	17	44	805
5576	11	40	787
5584	2	33	785
5524	5	40	806
5524	12	39	797
5408	18	36	787
5576	7	36	793
5532	15	48	791
5576	12	48	792
5576	4	40	788
5532	8	45	812
5524	19	43	797
5580	8	39	821
5524	17	42	791
5584	0	44	787
5524	11	42	803
5400	8	44	804
5528	8	46	788
5528	9	45	798
5524	12	38	783
5580	2	42	800
5528	11	48	799
5408	13	39	811
5572	1	49	802
5528	18	37	797
5580	7	48	808
5524	16	38	802
