delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5488	-938	269	1796
5420	-1909	1303	-179
5484	-1374	-1139	1163
5548	117	1660	1362
5628	-269	-1543	568
5604	1336	-3568	1163
5524	332	419	1315
5572	1282	-1142	939
5648	1791	-2480	751
5468	-973	-586	618
5552	205	-1641	1153
5640	1741	-1403	-334
5480	-306	-1535	1076
5320	208	76	1667
5512	-643	-531	542
5372	356	876	1949
5576	247	753	1141
5572	2510	745	151
5576	879	1418	1117
5456	291	-92	916
5300	642	509	2063
5576	1937	-3186	386
5640	1172	-798	-395
5608	160	-483	1316
5580	2009	-2962	-539
5484	-880	-444	-342
5564	770	22	2294
5516	965	-1801	-991
5252	-1107	-299	1905
5312	-238	-533	876
5556	1341	-145	1184
5640	252	-1225	1614
5472	26	1427	675
5344	625	-84	1655
5532	3017	-2435	942
5648	-783	-385	2094
5600	1525	-648	1323
5472	171	-1486	-756
5600	528	-940	338
5536	2226	140	1456
5624	-665	-346	-563
5568	504	-140	1326
5584	-466	-1222	2099
5488	-358	1182	562
5420	-1709	-1771	2825
5540	931	446	731
5516	1640	838	1108
5628	1309	-200	1544
5468	-1020	-815	106
5608	288	512	1408
5572	-697	-2714	1265
5664	336	-1079	50
5528	-224	-680	1142
5612	55	-1537	-419
5540	359	453	-1215
5584	186	341	1910
5576	515	-1607	-984
5428	378	-1453	1534
5292	-1721	-439	2380
5664	-229	276	871
5536	-1564	-2335	1877
5548	-859	-420	1196
5600	1095	1029	1632
5516	411	-2499	1172
5640	918	-1153	1116
5468	112	-1132	1801
5300	255	-1420	883
5584	-54	-194	321
5672	877	-2027	875
5580	316	-1664	-60
5544	263	-906	1324
5592	761	170	2075
5572	1010	-277	704
5588	-765	-1861	1797
5488	1060	-1342	374
5644	381	-262	1199
5584	-457	-249	1190
5432	-773	624	-201
5552	-1007	-617	1808
5312	1607	-2255	665
5648	-747	760	867
5532	889	1171	1113
5628	100	-2538	-516
5428	1121	179	367
5396	-193	-17	2048
5544	150	-1307	495
5592	-643	-1867	2683
5484	884	879	742
5696	1829	-168	-11
5540	-922	-1644	1737
5492	-78	-130	309
5668	1185	-1685	643
5464	1343	-2866	1043
5528	-1027	-2716	18
5428	467	158	1206
5580	-448	38	-356
5488	-1216	46	202
5532	-939	640	1426
5596	6	-834	-414
5608	-830	-755	1115
5608	-331	257	1324
5588	1725	397	1603
5460	-126	631	2844
5588	113	-1342	1994
5648	-467	-567	1228
5428	-773	-2693	1297
5312	225	439	1027
5576	278	-1151	1622
5640	426	-2400	877
5584	888	-1425	-313
5608	755	-339	1171
5412	305	-3335	-401
5428	413	-1325	613
5412	-1671	-1664	1922
5368	-110	225	708
5532	1362	33	2819
5576	-761	345	1163
5592	-1050	-282	352
5608	-114	-297	1456
5604	569	-76	148
5476	974	1734	1384
5624	1348	-2658	342
5468	-535	31	-269
5320	-1125	77	1322
5588	-1500	-901	-703
5628	1074	688	804
5568	1171	313	1738
5452	-312	127	660
5368	384	-1337	2178
5464	-2303	-853	738
5256	1180	906	1389
5280	-875	-2317	1188
5312	-119	-126	1064
5608	645	-1510	1110
5468	-1127	-1333	-633
5324	259	-1978	359
5592	-1213	313	2226
5648	-511	-1151	-135
5448	901	-2132	2052
5296	-438	348	519
5532	409	-133	1299
5416	1222	-272	1300
5464	507	159	1147
5572	117	-806	2252
5592	1274	-3185	474
5640	-1031	1119	886
5476	2093	-1133	294
5640	-1621	-1365	-703
5504	1385	-1332	1
5528	11	1652	2317
5404	-15	-1055	-160
5564	375	-1217	2426
5468	-1003	-1077	38
5608	-16	802	1159
5540	-289	-1903	1438
5656	34	-1611	-291
5548	-187	312	1929
5592	458	-2026	700
5592	-1986	-802	1918
5484	-762	-438	363
5552	1670	-1294	-777
5656	-815	-604	-819
5568	1723	-756	1906
5468	-359	-404	51
5316	-566	-810	2233
5608	-1602	1639	1729
5528	2329	1396	1180
5688	1416	-976	1366
5468	951	1066	443
5568	-408	-518	625
5556	1665	-367	1238
5640	-263	317	1192
5596	-1050	-2258	1026
5540	1317	-2342	-394
5484	725	-1661	350
5416	916	528	1671
5572	402	-959	-256
5548	367	-210	2001
5584	297	1071	1592
5452	-548	-871	1094
5612	-1262	-1692	1880
5540	497	317	1168
5576	494	171	615
5692	616	-1944	1364
5472	-383	-371	2248
5604	204	1417	860
5576	541	-2517	-158
5596	338	363	153
5516	418	-1214	1543
5648	-1293	-432	-672
5440	169	189	1689
5396	503	541	2235
5576	713	972	1188
5572	-661	-3081	1496
5492	-917	24	1105
5532	-1450	757	689
5240	1091	-1694	1182
5348	-738	90	581
5484	-2475	-1136	893
5312	-821	-2451	-288
5624	515	-1687	1501
5468	1281	1012	1861
5332	811	689	-372
5528	1702	-655	2000
5648	262	1857	1582
5624	-710	-316	1716
5436	56	-2945	956
5356	-895	1728	1167
