delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5488	189	212	751
5340	-76	-155	890
5492	63	-84	801
5596	98	-68	754
5592	79	57	1102
5464	-16	130	670
5308	57	-36	666
5588	-29	-48	958
5616	-55	141	740
5480	-121	65	683
5484	69	-85	1042
5296	-22	-29	606
5608	8	-46	815
5540	-124	4	834
5596	72	29	902
5576	80	-31	671
5596	-11	-93	910
5436	-29	530	822
5660	92	115	726
5464	-27	-50	875
5612	-61	-62	700
5608	128	-141	760
5528	44	29	1009
5464	116	68	718
5288	-3	157	874
5592	20	11	807
5584	58	-2	758
5536	146	-9	806
5592	-119	-11	796
5492	98	13	626
5584	18	-88	861
5592	7	135	766
5584	-56	-79	1012
5496	-29	45	553
5596	37	-41	929
5596	-85	279	707
5484	10	33	823
5580	34	32	890
5576	103	-242	730
5532	-39	-57	819
5612	-48	372	844
5480	40	-37	750
5600	27	31	854
5576	-50	-264	782
5496	78	48	701
5576	-169	85	896
5476	71	-35	785
5424	60	-71	837
5416	-120	-72	890
5316	11	200	758
5464	6	-122	1027
5308	45	173	553
5636	7	74	869
5532	23	105	745
5460	-9	6	809
5308	91	85	871
5580	-25	-120	706
5492	-4	-49	896
5372	66	179	735
5464	-102	-143	802
5552	2	122	744
5584	79	61	792
5584	62	23	790
5576	-2	-6	902
5500	-129	-68	688
5664	-20	-55	874
5436	-32	4	771
5372	-66	148	723
5480	59	-118	902
5652	-55	-31	808
5432	40	290	843
5292	-11	-41	809
5612	2	304	805
5584	-65	-61	702
5436	80	-110	898
5300	5	101	887
5588	63	116	686
5464	-121	-12	778
5316	46	-37	800
5596	30	210	827
5464	-149	-53	762
5316	44	-90	874
5596	-20	15	710
5596	32	-52	819
5420	-27	80	695
5248	22	-75	1014
5296	21	-7	537
5536	75	-5	921
5540	-57	300	844
5308	28	101	842
5636	-40	19	803
5428	60	-148	808
5296	15	38	811
5576	-49	30	808
5600	138	-102	857
5528	-6	77	723
5544	-43	-73	813
5608	-29	253	824
5480	-31	-13	783
5616	-14	-92	785
5608	-63	-48	675
5440	21	-5	891
5360	-6	227	674
5420	15	-150	973
5300	76	-145	727
5652	-1	325	832
5420	-37	191	803
5308	-17	65	705
5600	-18	-1	950
5556	78	-46	692
5596	19	-5	936
5536	-96	119	605
5488	116	-47	761
5644	-137	2	984
5600	36	41	777
5404	47	134	801
5288	-50	-114	845
5668	-2	-77	746
5548	12	-69	780
5416	1	24	872
5352	-94	-42	912
5616	88	74	552
5400	-84	-88	946
5264	12	272	711
5296	54	134	836
5636	-53	-83	864
5432	-20	-57	763
5264	-12	-25	760
5612	97	159	917
5636	-61	-143	684
5500	81	48	799
5576	-229	137	903
5540	167	-37	693
5472	20	2	916
5344	13	-29	804
5596	3	-83	727
5536	-216	134	745
5540	-91	51	860
5592	94	-14	562
5592	-133	-93	940
5500	97	374	842
5460	-139	280	592
5360	-138	-54	762
5496	142	-200	860
5528	95	-8	786
5360	98	167	909
5472	4	-29	872
5532	77	61	683
5232	-26	-14	890
5260	169	-34	647
5304	-100	16	849
5648	40	-100	877
5472	102	-97	719
5652	-16	47	910
5420	47	162	729
5288	-13	-87	841
5616	82	-19	814
5588	35	286	925
5472	14	243	605
5636	-5	26	897
5544	-23	-45	769
5608	-54	-135	660
5492	-25	12	953
5600	47	33	745
5576	111	174	686
5520	-35	26	941
5592	121	120	735
5524	28	-110	867
5472	-38	-96	954
5608	26	-90	617
5596	96	51	938
5576	4	134	784
5592	37	-61	709
5420	-50	-79	834
5260	6	245	804
5592	-88	62	635
5592	3	78	861
5532	58	-16	866
5588	-63	-101	721
5492	17	124	928
5644	40	-64	709
5588	99	-53	881
5424	-72	25	780
5248	-73	35	710
5248	103	3	830
5400	-116	-21	798
5500	102	-190	713
5528	78	-117	917
5644	-36	238	808
5488	112	86	792
5632	-55	-148	913
5500	-15	480	751
5480	-71	52	794
5248	32	49	890
5228	113	-131	855
5356	-58	-58	627
5616	50	-28	958
5416	-160	-3	751
5260	37	123	687
5644	-11	91	961
5592	120	131	740
5520	-11	-64	829
5608	-3	-112	822
5440	-7	-79	754
5548	8	-19	886
5532	-113	217	794
5368	-82	29	676
5592	34	-174	919
5476	38	353	670
5640	-34	-77	750
5436	1	6	917
5652	-45	15	713
5592	68	-94	823
