delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
-165	65	942	5536
-754	-76	731	5648
-142	-115	808	5492
-567	593	944	5552
-321	272	815	5532
462	237	552	5540
2	640	733	5516
-347	480	840	5592
-109	-661	925	5532
287	-324	1041	5548
490	-191	542	5416
87	-17	799	5528
481	674	812	5244
209	755	814	5520
-37	553	595	5340
543	76	689	5480
339	-5	1271	5460
-289	-260	392	5304
-266	-1042	867	5548
-193	-336	900	5608
80	213	831	5548
264	670	805	5464
-201	389	798	5520
-539	423	767	5532
-303	-177	572	5532
575	-122	1197	5556
66	-307	454	5584
-150	-331	892	5476
-435	-134	882	5548
-96	-500	869	5552
91	167	807	5492
-132	233	838	5636
69	471	776	5540
-160	315	459	5464
19	-202	1151	5536
186	284	392	5528
16	-645	972	5516
-598	-16	1012	5652
52	-234	666	5372
-382	525	662	5300
-681	243	905	5540
386	611	808	5532
35	200	489	5512
-37	514	935	5644
560	375	832	5480
320	-577	813	5520
-579	-22	827	5532
760	-66	656	5488
209	218	864	5308
-175	644	819	5512
48	462	748	5532
172	153	738	5472
-616	79	738	5336
222	-24	923	5480
415	249	632	5652
-280	-156	949	5516
-286	-215	675	5552
-161	-141	930	5544
-95	444	836	5376
-88	306	801	5312
-221	474	682	5480
133	709	466	5532
298	-55	1283	5524
110	142	362	5352
117	-558	888	5516
-609	-379	918	5536
89	104	714	5548
-75	460	839	5460
-309	368	879	5488
-182	303	829	5356
445	168	547	5536
324	-191	1221	5520
15	39	483	5584
699	-508	808	5408
-419	-438	832	5356
-219	-264	807	5544
487	-184	829	5376
70	302	849	5360
-372	515	838	5460
739	447	543	5532
205	124	868	5524
-61	119	781	5336
529	-358	804	5484
542	-562	1008	5532
-160	-79	764	5588
131	-327	795	5496
-386	349	860	5528
507	683	670	5532
18	157	725	5524
-278	124	719	5636
275	76	932	5536
282	-360	721	5460
-179	-388	901	5528
305	-199	738	5552
1042	-176	709	5532
-42	550	870	5588
-20	599	789	5484
429	166	573	5480
362	572	775	5348
-399	-54	1050	5516
