delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5452	1047	2757	-949
5296	624	-189	978
5532	-803	-1608	1639
5312	-585	-893	1854
5600	-949	2257	731
5596	-1143	-1828	-38
5620	-1217	-1103	3365
5544	689	3931	792
5572	-45	-388	-325
5508	388	-2085	1398
5644	-1926	1196	1586
5528	505	2618	878
5576	-185	-1582	133
5604	508	-18	2838
5536	-667	4303	-623
5604	-1060	340	-395
5428	282	-1068	1607
5300	670	-867	3138
5584	1657	4031	-129
5648	1468	-1816	548
5464	271	-1426	3027
5296	-468	1361	193
5592	-1759	2556	1479
5532	-328	-2177	1577
5660	-226	-760	4074
5436	-593	2818	-1631
5312	-632	77	-1694
5548	1427	-1233	2155
5700	-564	543	458
5536	29	2339	-431
5536	336	-1231	1230
5468	824	-884	3546
5412	413	2276	-1891
5472	1018	443	578
5572	-810	-1571	1379
5664	-164	1054	2042
5468	-515	1847	1868
5652	236	-1596	-651
5596	-416	-2444	3434
5488	9	2441	383
5648	-2385	1891	-502
5484	1829	-1748	1405
5528	-958	733	3338
5592	333	3687	1096
5632	106	-1819	-1313
5480	92	-1223	2151
5584	680	1565	-330
5592	-392	1629	-507
5604	-955	-1646	1361
5492	-13	-2100	3994
5256	733	1542	-1262
5292	-771	-325	623
5548	710	-708	1651
5592	542	501	1412
5568	-642	3586	-2212
5664	-725	-1191	-639
5448	-548	-1487	3347
5308	797	2762	-2429
5648	-169	201	-1516
5428	-406	-1960	1279
5312	-347	-991	3659
5612	-512	3340	-1710
5484	363	-950	-258
5372	186	-1349	2263
5472	-348	990	574
5532	1066	1984	-133
5292	559	-2676	2494
5648	1727	-2494	3150
5524	703	1737	-1636
5648	688	1772	-167
5584	1442	-1034	1056
5528	-130	-645	3419
5604	-888	1750	-536
5428	-1198	-1717	-1269
5388	478	-1173	2460
5468	-530	495	-177
5544	1260	2569	-903
5300	-1092	-2632	910
5660	1896	-2446	3287
5528	-1214	3726	-2702
5540	-68	373	-311
5496	-219	-2128	1166
5312	-210	-385	2847
5608	89	2377	-430
5536	1554	-1199	497
5648	1024	-1400	2454
5520	479	1884	-417
5592	1547	1989	1543
5508	604	-2488	729
5592	1645	-236	3572
5640	-1367	2655	-1608
5540	1490	81	-681
5536	800	-265	1175
5584	-293	568	2281
5596	-77	1442	1499
5592	1265	-1600	-724
5488	1370	-1484	2861
5524	-391	2532	-1503
5312	-1471	1245	-1789
5548	-556	-994	251
5548	1720	-603	3607
5292	-455	3112	-1551
5668	-782	-132	1085
5428	-1821	-2291	899
5312	-256	149	2539
5596	-1547	2959	-183
5488	2528	-1188	-388
5308	-132	-134	2146
5608	33	1845	227
5516	-402	2811	-79
5556	-253	-2493	1255
5308	571	-1651	3393
5640	277	2483	-1895
5476	-7	959	-1091
5664	163	-1575	981
5412	829	-1050	3665
5300	10	3179	-3138
5588	-479	-240	-978
5564	-1699	-635	1407
5664	247	962	1362
5568	-36	2848	-435
5560	-75	-1764	-735
5560	138	-942	2754
5592	-230	3328	-1470
5488	1187	2121	224
5632	-40	-1927	300
5548	388	-2358	3611
5468	-662	3278	-2400
5316	679	-257	-2148
5600	472	-1390	980
5584	800	197	2476
5576	-980	2627	-613
5604	766	-1418	-1136
5488	2294	-3128	2294
5520	-890	1748	-585
5256	430	2662	436
5404	-375	-1544	176
5428	479	-892	2831
5412	1214	2238	-1882
5532	-1035	1553	637
5472	382	-1726	375
5236	-248	-38	3483
5376	-1741	3157	-2309
5548	441	872	-65
5472	-526	-1301	1041
5312	919	-276	2915
5588	-65	2116	-1325
5608	1027	-1228	-957
5484	364	-1566	1483
5644	140	576	766
5516	-113	2529	584
5596	-1536	-2162	391
5660	252	-949	2577
5416	-412	2752	-1537
5312	186	2901	378
5572	-1092	-2111	330
5664	-753	-1398	3283
5484	182	2304	-2264
5648	-674	1152	61
5532	36	-54	1085
5472	-90	389	1956
5544	119	3184	-1571
5296	931	-829	-886
5544	-129	-2109	1586
5316	367	1516	1061
5628	-875	3524	-102
5608	-365	-1812	-1922
5500	1055	-2149	2046
5524	-426	2535	-717
5608	1835	2586	-647
5640	-2555	-2027	777
5488	1274	-1420	2968
5524	-535	2439	-1713
5664	1562	1763	-119
5468	-253	-388	1045
5256	13	-764	3461
5352	-1254	3165	-2240
5548	-1105	42	-548
5548	-861	-1179	1271
5492	427	1297	2424
5280	-465	2417	-1892
5312	1127	-892	-846
5600	-1355	-871	1556
5492	544	3028	1419
5280	-1170	2187	214
5644	781	-925	-1125
5604	59	-555	1990
5528	-22	1607	-156
5556	877	2939	-703
5588	-443	-2123	1254
5492	-308	-1035	2833
5656	-777	1546	-2113
5488	-2393	2687	235
5652	-896	-1129	498
5428	-834	-551	3245
5256	2149	2408	-2962
5356	-1025	577	846
5588	-1099	-1118	942
5488	267	-825	1177
5588	749	2078	-3182
5644	-773	-436	-895
5568	-414	-379	1096
5604	-840	656	1127
5420	-116	2314	-87
5372	-226	-1142	576
5604	-1284	159	1618
5476	1186	1951	643
5624	-343	3252	-185
5612	-1262	-1792	-1021
5552	1577	114	2053
5456	-229	1805	-660
5608	474	2154	-643
5584	-491	-1519	809
5612	2080	1216	2790
5508	0	1655	-2198
5544	67	1667	741
5692	-1929	622	921
5416	900	203	2102
5404	470	2426	-1965
5464	19	-239	1117
5532	475	-380	1410
5244	-223	400	3141
5412	-1692	2638	-3156
5544	653	55	-409
5476	-617	-1120	1391
5660	1509	792	2688
5456	422	2389	-2131
5300	956	-1251	-898
5596	302	-885	1525
5592	620	999	1661
5572	-134	2622	-377
5604	-503	-1277	-337
5448	-39	-299	1327
5376	176	2219	240
5568	269	1574	226
5576	-203	-2554	67
5548	2094	-1342	1715
5528	-388	2061	-620
5604	-713	4086	86
5540	-328	-2191	177
5600	-143	-2404	2429
5484	340	2283	-1317
5648	-99	1716	1350
5592	-202	-1561	1662
5492	902	-1168	1809
5640	609	1627	-2594
5472	-417	1815	1769
5296	-953	-1386	1227
5660	-277	-1887	2759
5492	-391	2289	-1897
5660	-347	1281	1200
5476	901	-1138	1399
5640	162	649	2339
5576	1822	2979	-2124
5524	813	248	97
5632	-607	-187	1118
5436	-655	-102	1467
5600	-689	1884	-406
5608	435	-378	-14
5488	1373	-730	947
5236	-29	1245	284
5364	-92	2570	56
5488	375	-1151	164
5236	-2167	-1634	842
5312	618	417	2111
5572	-1171	2449	-592
5664	910	145	-55
5472	-682	-520	973
5556	-582	352	1222
5588	890	2675	-533
5592	-554	-1482	-205
5616	-1052	331	1256
5480	-846	487	239
5356	-53	2852	73
5484	322	-2181	-719
5604	937	325	390
5516	-91	1920	-273
5376	1721	3929	-460
5472	348	-1623	309
5584	1220	-424	354
5588	222	2191	-518
5592	1178	3967	1504
5508	-364	-1634	2036
5664	-484	-2151	806
5604	-62	530	-758
5500	654	3486	201
5568	-1388	-2849	1362
5548	1247	-2504	1155
5524	265	821	-1056
5240	225	2805	114
5396	-379	-1735	2069
5492	373	-2043	-102
5596	317	1454	-1432
5648	-589	2940	1105
5472	94	-1191	1380
5584	-302	-1429	155
5608	-346	1390	-1710
5488	203	2630	1265
5628	-1158	-1721	1920
5544	1423	-1534	698
5644	-798	750	-1968
5428	-671	1712	-457
5256	64	-1138	1485
5412	-1492	-2705	1579
5548	-96	389	-1508
5552	953	3170	1310
5460	-240	0	1598
5304	-1451	-2349	780
5660	-106	773	-2442
5432	1226	2727	298
5280	-390	-1036	1596
5312	-361	-1940	1391
5488	-112	1019	-927
5256	24	2511	1210
5408	-69	-1369	1264
5428	1249	-1709	771
5292	-362	407	-506
5552	-1629	3748	362
5300	-122	-1310	2080
5656	1562	-1712	1494
5532	-1273	278	-695
5604	1337	3678	1309
5512	199	-1733	2408
5640	-555	-1013	1738
5488	658	1501	-643
5588	89	3603	1302
5576	273	-2821	2347
5476	-2586	-2847	126
5308	250	918	-333
5532	653	3377	509
5400	-124	-1760	2337
5488	485	-980	174
5528	779	1332	-563
5588	266	3373	-547
5588	247	-1129	2141
5644	108	-1479	521
5584	-1098	1250	-699
5492	1118	3544	486
5628	-419	-1891	2385
5484	65	-2626	-393
5548	-154	1276	-808
5604	-100	3742	1389
5652	-1492	-2435	2271
5540	151	-1688	1703
5472	305	1275	-694
5240	1168	3105	462
5280	220	-1409	2176
5292	976	-845	-32
5668	-487	436	233
5528	-749	2619	454
5592	468	-1091	1831
5472	1684	-778	-323
5600	504	267	418
5520	-66	2349	701
5364	-527	-1371	1654
5484	302	-1544	692
5592	-93	-912	1132
5548	-361	1552	50
5540	-254	-873	1109
5256	-653	130	378
5356	1046	87	1832
5572	314	2279	191
5576	110	-636	1822
5584	1329	-1651	521
5472	903	609	1215
5400	714	2798	1299
5452	1468	202	2481
5632	5	-474	611
5596	47	-1843	1010
5588	352	1780	48
5516	1504	790	1201
5624	-1851	-2008	792
5492	1562	-998	3133
5644	933	1370	293
5576	1394	1374	1856
5508	-531	-933	744
5552	-99	-1197	3205
5604	642	1327	365
5568	1056	1149	2635
5516	-753	35	909
5652	538	469	3281
5576	-18	1489	350
5536	455	2238	2119
5460	-198	-833	957
5372	1055	-1429	3250
5524	-225	1989	504
5596	306	2050	339
5568	-1460	-610	1244
5488	664	-1965	1781
5300	340	1221	-122
5584	-555	2741	36
5540	67	-524	2044
5700	1028	-1603	2260
5524	-790	556	-30
5496	-779	3189	51
5536	-53	-1664	2254
5256	-136	-1621	1873
5316	39	786	-342
5652	422	2996	-815
