delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5544	575	-1277	2511
5644	-115	2369	87
5536	558	-1030	-109
5600	-1764	-2043	1557
5548	353	69	2435
5516	88	2874	-1367
5592	3	-1850	397
5480	-159	-2120	1683
5312	-101	1747	265
5592	-1830	939	917
5592	-189	-1967	-1138
5500	516	-1468	1740
5648	632	1559	-356
5584	-354	2755	1637
5476	-724	-1668	537
5604	-597	-1644	2266
5664	-519	1836	-481
5432	455	1042	2184
5280	601	-413	1321
5588	-480	-526	2322
5604	1549	1915	-1814
5524	-516	63	-354
5672	-1156	-817	1734
5484	657	-144	2562
5588	-432	2524	-575
5604	940	-1316	-1219
5488	1551	-99	1354
5584	1540	1644	1232
5512	-636	3110	-28
5380	-729	-1725	-414
5440	1682	210	1933
5276	-207	1250	46
5360	-1361	3728	-186
5492	-895	-1867	-2163
5672	1388	-633	1543
5472	-691	1898	-266
5604	1701	1847	-586
5648	-517	-1506	843
5428	-1136	-427	2035
5312	-1324	1696	-487
5664	1532	1428	-152
5468	303	-524	421
5528	584	-682	2523
5244	94	2087	-2155
5416	628	964	1771
5568	-1596	-1717	1188
5548	1184	-1035	2362
5524	258	1484	142
5576	115	1031	2580
5628	-166	-1913	1482
5484	-385	302	1874
5596	241	2516	-1322
5464	1289	-812	38
5356	-2572	-2330	1459
5548	1033	123	2745
5624	455	2708	-1274
5476	230	-1273	-474
5600	-570	-192	1236
5608	-144	35	1665
5532	-963	3081	505
5588	657	-2268	-1471
5488	-612	-787	1237
5256	531	528	-191
5356	240	3222	1015
5632	657	-2184	-278
5428	2132	-1707	1297
5348	786	1919	295
5576	-1320	1887	-117
5488	-744	-2467	513
5608	-154	-938	436
5544	-171	1587	-158
5604	-326	3240	398
5596	408	-1613	815
5584	-1636	-152	1773
5492	-185	798	111
5532	536	1933	608
5396	47	-1590	1548
5592	-470	-1240	1781
5484	-49	1405	-1342
5612	-129	1686	-1355
5484	-175	-1477	1290
5664	-212	-1267	2254
5488	257	800	-2220
5584	189	1231	379
5576	-434	-556	1134
5604	-450	-1492	2615
5492	1245	1340	-679
5640	-198	-74	654
5496	-1524	-1056	1468
5544	-1153	-46	1899
5252	-1962	1003	-1340
5368	526	246	1675
5576	772	-952	1334
5588	-616	-32	2855
5552	1359	2214	-1013
5524	-198	190	1864
5588	-896	-1499	1275
5492	-805	-129	2571
5252	-1003	2117	-1657
5368	268	-206	-169
5548	1508	-1076	1461
5520	-1948	747	599
5592	297	2237	-1472
5648	-135	-674	14
5488	485	315	985
5524	42	486	1551
5344	301	3058	-1165
5468	1062	-149	-740
5252	857	-857	1227
5416	-134	906	1771
5416	-238	1432	-1426
5312	226	-141	1053
5588	-678	-381	1322
5604	-598	582	2582
5596	-889	2256	-416
5600	937	-1222	264
5412	-338	-1227	1197
5316	141	-102	2562
5584	132	1014	-2527
5644	424	106	-957
5532	-787	-670	1334
5604	-654	-245	1350
5432	724	2229	-917
5240	927	-1418	368
5412	-124	-441	1333
5428	-609	-571	2718
5264	551	1799	-337
5412	752	522	785
5512	4	-1896	1410
5544	-882	-828	1747
5600	1627	2008	-1031
5524	9	-236	-265
5612	-491	-958	1208
5604	-1367	-1398	2682
5548	945	1924	902
5572	325	167	-82
5476	-126	-1685	1134
5660	-1072	-1343	1550
5548	-326	2027	-277
5604	-245	316	1063
5592	-254	-650	1019
5432	-749	-555	1431
5256	180	1863	522
5392	-1096	-276	1969
5492	-1262	-854	1199
5484	1328	-1482	2752
5352	286	2094	-1012
5644	1358	379	678
5572	-64	-770	1298
5552	-1234	-14	2752
5432	505	1644	327
5396	437	133	893
5516	-714	-1550	1290
5488	-1990	-378	1670
5312	1534	1489	376
5632	903	-259	2339
5588	-40	-441	1090
5548	-2253	-1160	1597
5548	1545	1631	260
5624	2020	1353	2350
5516	-569	-387	1073
5604	-1526	-1380	2561
5548	391	823	1245
5568	1294	1160	2377
5508	-528	-1403	1202
5668	-613	-1167	2561
5484	-107	1306	2249
5652	296	1121	1250
5452	914	64	1047
5692	1112	-556	2772
5468	840	2671	2313
5636	276	1265	2242
5452	958	-1928	1133
5292	-311	-313	1649
5608	-548	818	1650
5588	667	2053	1756
5628	-868	-1171	1143
5492	-1082	-1824	1375
5540	-435	1613	-438
5608	-1360	2354	535
