delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5400	14	28	810
5404	4	37	781
5528	11	39	801
5576	8	35	784
5528	8	32	798
5528	6	28	801
5352	3	28	779
5524	9	32	795
5532	3	28	803
5352	5	34	781
5532	13	31	807
5572	5	26	795
5528	15	26	796
5408	19	26	780
5400	9	27	792
5352	20	23	806
5580	11	22	800
5576	14	32	797
5576	6	37	798
5532	10	22	810
5576	9	28	785
5532	22	30	790
5576	17	26	792
5584	6	31	805
5524	14	30	804
5404	6	28	785
5528	8	23	807
5524	10	22	782
5584	10	31	811
5576	12	26	803
5576	8	28	782
5532	14	32	782
5576	12	37	799
5584	12	34	807
5576	9	28	785
5528	12	26	785
5404	12	29	803
5576	24	30	795
5408	18	30	805
5404	10	37	796
5576	7	34	782
5532	6	41	796
5524	10	25	790
5584	13	25	785
5576	18	28	791
5576	6	34	788
5532	8	41	792
5700	20	30	802
5408	10	28	797
5400	6	26	777
5524	16	26	818
5584	16	22	788
5576	8	30	803
5528	4	30	796
5528	14	30	785
5404	5	38	796
5528	10	35	814
5576	18	21	787
5584	12	27	800
5576	6	29	786
5524	15	36	794
5580	17	25	802
5576	8	36	806
5532	-303	936	2053
5588	-886	936	-1250
5612	-468	469	2433
5588	402	-578	271
5536	438	-153	418
5528	134	394	1376
5572	434	-344	368
5532	146	-47	970
5300	151	229	992
5516	30	105	564
5292	-73	-10	935
5612	-148	-54	649
5668	-175	-108	735
5548	-173	-1	877
5436	-162	88	650
5300	-143	164	775
5540	-116	105	745
5360	-56	79	800
5600	3	42	806
5524	45	8	792
5520	91	39	810
5584	137	76	796
5632	161	52	853
5464	149	-18	816
5300	125	-76	809
5644	106	-61	829
5476	73	7	813
5348	40	45	795
5576	-5	69	792
5544	-42	54	783
5596	-65	48	788
5600	-79	55	781
5592	-67	63	770
5424	-70	83	793
5428	-44	95	776
5420	-15	55	781
5248	-1	15	791
5364	29	-5	816
5540	54	-3	807
5536	68	6	801
5700	83	23	817
5572	82	12	824
5412	74	6	804
5344	61	11	822
5576	40	24	834
5584	23	41	797
5572	2	59	782
5528	-18	57	802
5600	-35	42	786
5592	-44	28	768
5600	-49	26	773
5596	-24	27	785
5428	-15	33	793
5248	3	27	796
5352	22	25	803
5576	20	9	796
5524	44	25	804
5576	55	22	823
5584	61	39	805
5576	50	37	802
5580	42	32	804
5576	37	19	806
5580	18	24	804
5576	1	31	788
5524	3	33	803
5532	-9	44	796
5364	-8	38	791
5540	-11	23	778
5600	-5	31	776
5540	-2	34	804
5544	4	30	795
5700	15	38	797
5408	24	30	786
5404	28	28	796
5576	34	22	805
5584	31	36	788
5576	24	32	811
5404	26	23	794
5408	28	27	796
5576	527	386	1091
5576	-465	-779	-1204
5444	-237	-669	2048
5256	194	152	421
5340	480	148	-31
5480	183	-13	1833
5352	195	143	357
5516	154	-498	796
5536	131	53	1168
5340	51	303	558
5636	-77	196	893
5488	-118	-123	708
5548	-155	-240	713
5552	-157	-134	884
5372	-150	-25	661
5492	-121	187	788
5540	-80	246	698
5308	-44	170	817
5652	0	49	857
5532	44	-21	756
5588	75	3	821
5528	118	89	816
5632	127	108	820
5512	129	35	844
5640	109	-79	786
5472	89	-122	823
5652	61	-78	815
5588	30	17	810
5580	-2	94	784
5540	-27	88	794
5604	-41	60	786
5592	-53	46	768
5424	-61	56	780
5248	-46	79	794
5424	-37	114	782
5484	-21	86	793
5600	3	33	807
5524	28	-17	800
5588	40	-38	801
5596	61	-7	807
5536	78	13	820
5584	77	32	820
5572	66	17	818
5584	54	10	798
5576	41	21	810
5580	15	48	817
5576	7	69	789
5524	-14	81	790
5600	-17	56	799
5596	-21	29	778
5600	-22	14	781
5596	-21	24	784
5428	-6	34	781
5364	2	39	796
5528	12	28	792
5580	35	12	814
5576	42	6	804
5528	48	31	800
5576	56	42	807
5576	48	49	804
5580	34	45	806
5576	19	36	795
5584	19	30	806
5576	-3	26	777
5544	5	26	786
5524	-3	26	796
5364	-9	31	794
5548	-4	16	799
5536	-5	27	782
5540	2	36	789
5360	2	30	785
5524	15	48	796
5580	14	52	794
5580	31	35	794
5576	31	23	796
5584	36	32	803
5576	29	22	792
5580	19	34	806
5576	18	24	794
5580	11	33	791
5576	11	21	789
5584	2	18	792
5524	6	31	815
5524	7	36	787
5532	6	39	779
5352	1	42	781
5524	-2	30	794
5552	17	26	795
5404	12	34	807
5400	16	20	820
5408	14	32	806
5576	20	30	805
5580	13	28	802
5576	19	15	800
5576	15	26	791
5584	15	40	812
5400	8	36	786
5352	10	34	789
5580	7	25	785
5528	16	36	792
5580	2	33	795
5524	2	33	807
5352	14	34	796
5580	6	28	793
5528	5	32	797
5532	-926	62	401
5300	-1113	-2730	1554
5544	161	629	1919
5576	-108	656	-232
5548	48	-435	1608
5356	128	-127	897
5532	139	-353	284
5528	91	70	1339
5284	79	309	608
5644	-36	260	788
5480	-93	-87	846
5260	-114	-310	662
5376	-109	-188	930
5552	-98	-102	739
5492	-88	85	733
5600	-90	237	786
5652	-26	248	769
5488	9	117	829
5584	39	-2	799
5536	56	-25	785
5596	87	49	838
5576	112	131	821
5520	93	74	820
5404	79	-35	801
5416	66	-127	812
5300	50	-127	814
5648	23	-35	810
5592	4	51	778
5532	-5	109	786
5592	-28	95	798
5604	-30	51	785
5592	-38	28	777
5428	-30	62	782
5248	-13	106	774
5308	-11	118	781
5652	9	59	811
5532	14	9	797
5520	39	-55	802
5596	38	-38	793
5592	55	-1	800
5540	54	33	801
5576	48	40	786
5576	43	30	816
5584	22	21	791
5576	23	40	793
5580	6	60	805
5528	-1	86	778
5544	-5	76	788
5364	-11	46	784
5596	-18	10	794
5428	0	0	772
5292	1	8	778
5644	-1	28	801
5544	14	33	788
5576	33	12	796
5584	29	9	805
5520	35	17	813
5576	48	39	798
5580	25	57	803
5576	40	51	787
5584	21	54	800
5576	4	33	791
5532	7	19	805
5696	0	24	805
5532	3	31	781
5524	-6	31	789
5540	-5	28	811
5544	2	22	787
5348	10	20	788
5576	17	32	801
5584	22	33	805
5576	20	35	798
5584	29	48	817
5572	25	29	803
5584	26	27	777
5576	28	27	794
5584	15	34	798
5576	11	16	797
5576	13	26	795
5408	10	24	804
5400	10	30	790
5580	-3	32	790
5544	0	40	795
5524	4	41	790
5532	11	43	805
5404	13	35	795
5576	9	34	788
5532	15	25	781
5576	18	36	791
5580	20	28	792
5576	20	22	813
5584	27	17	797
5576	23	25	793
5404	11	30	812
5408	16	24	787
5576	-262	-1837	-283
5444	-2051	-2051	918
5316	385	1539	2147
5628	687	-554	372
5528	209	-753	872
5536	46	224	1212
5516	162	-170	194
5364	182	-246	1313
5580	107	355	742
5516	8	247	756
5592	-95	-37	889
5608	-135	-209	605
5552	-146	-207	911
5548	-152	-129	766
5552	-143	29	715
5652	-101	256	793
