delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5256	-218	-1176	700
5436	718	29	1440
5516	-59	1216	-96
5496	161	1896	937
5576	-53	2017	672
5364	588	-28	281
5472	-226	-1008	1325
5320	26	-2487	979
5528	-29	-1735	869
5372	1047	-363	1852
5472	-703	484	-267
5372	89	1921	904
5520	-47	3307	801
5544	-246	706	460
5704	-8	-585	1286
5496	-252	-2175	958
5600	-124	-2007	948
5608	716	-977	1421
5584	137	237	71
5460	184	2106	855
5576	663	2919	765
5572	156	359	562
5692	-793	197	1278
5588	-466	-2500	826
5436	269	-2089	990
5412	-169	-564	1142
5428	357	51	248
5284	-189	1974	697
5596	-532	3221	903
5588	446	397	689
5520	-267	36	1165
5360	-536	-2174	824
5604	-34	-2449	1016
5608	-89	-928	692
5492	180	-100	631
5536	590	1987	426
5572	-292	2645	927
5240	94	819	659
5288	78	341	658
5640	-175	-1503	913
5604	-137	-2586	1056
5492	-138	-1247	735
5600	129	-279	1067
5592	164	1564	85
5512	144	2290	1119
5280	140	2054	734
5396	390	423	402
5520	-163	-1479	1265
5484	-124	-2591	1008
5312	639	-1493	677
5592	-198	143	1721
5588	715	746	-5
5600	793	1927	1065
5624	-384	2306	660
5596	156	73	440
5460	-238	-1036	1209
5664	-111	-2499	1042
5484	-33	-1266	703
5548	-131	333	1598
5240	799	463	-118
5360	-57	1959	813
5536	95	3118	691
5700	399	202	499
5516	48	-780	1401
5528	51	-2488	1048
5592	-229	-1654	843
5600	376	-356	1383
5592	184	377	-111
5528	494	1761	942
5576	510	2774	793
5572	585	254	573
5516	-380	-454	1210
5436	-443	-2185	997
5428	-65	-2223	974
5376	-19	-180	1054
5552	437	-349	252
5528	-8	1850	674
5660	184	2969	809
5568	295	423	669
5520	816	-529	1193
5588	-489	-1898	965
5600	-56	-2170	1037
5612	-38	-372	733
5492	370	9	374
5580	52	1786	678
5520	-21	3101	955
5364	-9	568	578
5604	589	-547	971
5528	-716	-1870	957
5612	-62	-2406	1082
5600	-78	-769	655
5496	800	-356	684
5528	-611	2226	340
5244	523	2968	984
5396	-126	1343	750
5596	-68	-16	549
5436	43	-1566	983
5356	-91	-2682	1133
5608	-101	-1107	685
5604	460	180	1297
5576	647	1299	45
5512	-215	2239	1058
5652	147	1725	642
5568	166	54	409
5460	-364	-1031	1196
5664	136	-2607	1121
5468	-145	-1493	786
5256	-46	280	1440
5368	60	1093	-82
5476	52	2085	1050
5400	253	2717	487
5576	-153	411	581
5532	-27	-767	1279
5556	-97	-2418	1031
5600	-3	-1811	808
5492	448	-701	1700
5236	29	259	-187
5312	197	1603	817
5568	194	3142	734
5576	145	478	465
5692	-570	-353	1386
5428	-222	-2337	977
5436	88	-1941	910
5528	-667	310	992
5540	-331	50	29
5592	193	1613	771
5572	830	2906	1007
5632	-676	535	509
5532	-95	-288	1110
5556	-422	-1993	806
5600	536	-2324	1037
5476	50	-560	885
5300	-57	-326	397
5664	-627	2247	447
5592	612	2530	963
5572	-111	637	716
5540	-115	-143	904
5548	-660	-1778	866
5604	-74	-2230	1122
5608	-224	-760	597
5548	324	-901	580
5532	490	2105	523
5572	74	2689	970
5524	113	996	622
5344	-420	92	730
5648	-200	-1694	863
5436	-165	-2272	1155
5308	-147	-1171	617
5604	-381	273	1074
5596	268	1333	129
5572	44	2425	1059
5580	254	2011	835
5568	454	-463	517
5536	-464	-1342	987
5604	-183	-2724	1128
5484	-154	-1311	705
5436	33	176	1143
5520	280	982	72
5636	-256	2001	922
5416	119	1872	552
5396	-429	571	352
5540	-306	-1154	1111
5488	-284	-2791	1132
5312	232	-1550	784
5592	502	-204	1703
5584	959	648	-110
5528	-397	2659	916
5596	204	2448	690
5568	595	217	488
5696	-190	-928	1357
5428	-184	-2380	996
5256	254	-1521	828
5420	213	-90	1603
5528	671	-270	-118
5540	-936	1868	770
5596	336	2932	686
5572	162	739	380
5520	107	-886	1274
5584	-412	-2232	987
5608	-136	-1946	840
5600	-98	-516	1218
5548	308	-85	101
5652	-323	2112	751
5588	-76	3040	756
5544	465	174	562
5516	126	-204	1203
5588	-511	-2336	908
5604	-165	-2021	953
5608	-137	4	999
5596	-2	-69	197
5556	-397	1876	671
5588	590	3299	1096
5452	73	544	580
5296	305	-381	1083
5584	-241	-1986	854
5604	62	-2083	1023
5588	-180	-755	711
5548	370	-221	406
5536	258	1709	646
5568	-392	3013	970
5240	-23	946	727
5308	-118	3	629
5600	-7	-1888	1006
5548	-206	-2532	1084
5664	-186	-1177	535
5604	-269	404	891
5536	231	1431	200
5568	-427	2435	1108
5480	-346	1558	650
5412	241	163	551
5516	-818	-1222	1094
5492	23	-2632	1104
5412	-185	-1324	686
5424	-29	-89	1403
5320	640	1014	3
5636	-579	2123	950
5592	375	2465	663
5576	-98	343	403
5480	-499	-675	1042
5608	14	-2687	1102
5584	-115	-1568	702
5608	-180	422	1567
5592	242	916	-129
