delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5544	16	6	768
5348	22	8	805
5520	35	8	797
5696	40	13	797
5576	53	3	802
5528	52	15	789
5576	38	16	788
5584	35	19	803
5576	21	28	792
5576	11	31	813
5580	2	42	799
5528	3	23	784
5528	8	19	778
5352	2	18	804
5524	3	27	800
5532	13	25	792
5404	18	13	791
5576	26	13	797
5580	23	18	811
5576	21	24	811
5580	30	21	804
5576	9	31	799
5532	7	29	783
5524	-11	49	784
5596	4	41	785
5528	-3	27	781
5540	1	30	787
5352	4	30	801
5532	7	28	781
5696	8	19	783
5532	14	14	807
5576	36	16	787
5580	53	18	820
5580	46	19	811
5580	47	11	814
5576	40	15	803
5580	34	18	798
5580	14	21	797
5576	10	23	791
5584	9	36	789
5524	4	23	780
5532	-1	26	784
5536	6	11	788
5352	5	21	804
5532	13	28	799
5576	32	27	793
5584	33	17	814
5576	42	10	792
5584	37	25	797
5576	44	37	793
5576	40	30	795
5584	20	30	804
5576	7	31	798
5532	-4	22	787
5364	0	31	804
5524	-16	38	786
5600	-13	40	790
5596	-8	36	797
5544	3	30	767
5524	-2	28	798
5368	23	20	793
5580	24	28	809
5576	35	26	794
5584	45	20	796
5576	49	21	805
5580	44	22	795
5576	38	19	804
5576	27	24	800
5584	12	25	790
5576	10	15	799
5584	-4	9	778
5480	-4	17	803
5544	-1	13	789
5364	2	23	788
5524	12	23	811
5580	22	15	794
5576	21	13	805
5584	34	18	812
5576	51	23	791
5576	45	20	804
5580	40	23	798
5580	29	23	800
5580	27	27	802
5576	16	26	787
5584	4	20	798
5524	0	29	780
5704	-2	28	786
5540	3	26	796
5524	4	26	799
5532	8	26	784
5352	1	31	803
5524	9	39	791
5532	22	27	812
5400	23	22	799
5584	30	32	807
5576	24	25	801
5576	22	29	797
5584	20	27	790
5576	28	25	797
5408	18	16	789
5404	12	24	786
5576	9	30	794
5532	9	34	810
5524	5	28	802
5704	16	26	777
5572	15	16	784
5584	40	22	795
5576	59	18	788
5404	47	24	780
5408	54	6	791
5516	37	12	804
5576	15	23	796
5584	9	29	795
5524	1	25	799
5704	-19	24	792
5420	-11	39	802
5428	-10	43	785
5420	2	50	779
5352	4	48	792
5528	26	36	793
5580	37	28	797
5580	32	19	791
5580	23	8	781
