delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5524	3	40	793
5532	9	48	800
5696	20	23	787
5412	19	12	815
5400	13	6	799
5520	14	11	799
5584	9	12	813
5524	10	7	798
5528	15	20	796
5576	-2	30	798
5540	7	32	799
5704	2	37	801
5524	12	15	794
5584	17	1	785
5520	14	12	792
5584	6	25	793
5524	7	18	816
5524	-3	14	800
5548	6	14	789
5352	7	24	800
5524	9	35	778
5532	3	25	798
5352	4	18	794
5524	12	14	788
5580	7	18	800
5524	8	20	798
5532	14	17	803
5404	6	18	800
5524	7	23	793
5532	4	22	809
5520	3	34	794
5532	13	14	774
5404	9	14	804
5524	7	17	808
5532	8	24	807
5524	14	30	806
5580	14	20	792
5576	16	7	812
5520	13	14	791
5408	8	20	802
5524	3	28	807
5524	-4	40	793
5552	2	16	787
5524	5	17	788
5352	8	15	785
5532	4	10	797
5524	8	15	802
5532	13	5	789
5344	15	13	809
5576	7	23	795
5532	6	16	798
5524	-2	20	782
5364	1	27	818
5532	6	32	787
5524	0	23	783
5532	12	10	791
5228	20	-1	797
5360	24	8	796
5524	19	16	806
5580	13	15	796
5576	6	19	775
5532	6	23	805
5524	2	28	787
5348	5	28	790
5532	5	18	796
5524	12	19	799
5404	21	11	794
5408	10	15	803
5404	11	33	793
5576	-207	742	937
5540	853	440	2159
5572	-527	435	1506
5416	-224	-265	-119
5392	-110	-353	1421
5604	-119	-89	612
5496	73	-293	665
5472	195	-179	1053
5412	205	80	681
5456	148	362	839
5520	45	246	854
5288	-60	-41	743
5612	-130	-150	782
5548	-123	-48	779
5664	-86	117	765
5488	-43	151	775
5484	36	118	844
5288	95	-73	829
5596	95	-122	808
5644	76	-77	844
5596	41	55	767
5404	-9	151	772
5248	-43	91	796
5420	-39	-14	743
5444	-51	-38	798
